time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20161130:0910,169520,74.86,125.28,2.84,15.52,1.9,2.4,0
20161130:1010,133450,28.03,134.24,2.92,19.47,2.94,2.22,0
20161130:1110,176720,51.11,158.69,3.51,20.97,3.98,2.03,0
20161130:1210,221080,92.05,167.1,3.77,19.85,5.02,1.85,0
20161130:1310,403530,301.38,160,4.21,16.23,3.85,1.98,0
20161130:1410,253650,185.59,107.34,2.41,10.49,2.68,2.11,0
20161130:1510,66510,67.25,23.94,0.51,3.08,1.51,2.23,0
20161130:1610,0,0,0,0,0,0.84,1.96,0
20161130:1710,0,0,0,0,0,0.16,1.68,0
20161130:1810,0,0,0,0,0,-0.51,1.41,0
20161130:1910,0,0,0,0,0,-0.77,1.33,0
20161130:2010,0,0,0,0,0,-1.02,1.26,0
20161130:2110,0,0,0,0,0,-1.27,1.19,0
20161130:2210,0,0,0,0,0,-1.36,1.28,0
20161130:2310,0,0,0,0,0,-1.45,1.37,0
20161201:0010,0,0,0,0,0,-1.54,1.46,0
20161201:0110,0,0,0,0,0,-1.29,1.33,0
20161201:0210,0,0,0,0,0,-1.05,1.2,0
20161201:0310,0,0,0,0,0,-0.8,1.08,0
20161201:0410,0,0,0,0,0,-0.84,1.13,0
20161201:0510,0,0,0,0,0,-0.88,1.19,0
20161201:0610,0,0,0,0,0,-0.92,1.24,0
20161201:0710,0,0,0,0,0,0.14,1.49,0
20161201:0810,129090,80.88,77.5,1.74,9.32,1.2,1.73,0
20161201:0910,126100,40.25,113.76,2.5,15.34,2.25,1.97,0
20161201:1010,409740,286.74,182.49,4.93,19.29,3.72,1.66,0
20161201:1110,628860,597.98,144.23,6.46,20.81,5.18,1.36,0
20161201:1210,650970,669.73,111.14,6.35,19.7,6.64,1.05,0
20161201:1310,588940,601.09,95.52,5.12,16.11,5.92,1.15,0
20161201:1410,431430,416.09,86.98,3.03,10.39,5.2,1.25,0
20161201:1510,180200,198.58,23.43,0.66,3,4.48,1.35,0
20161201:1610,0,0,0,0,0,3.39,1.3,0
20161201:1710,0,0,0,0,0,2.31,1.24,0
20161201:1810,0,0,0,0,0,1.23,1.19,0
20161201:1910,0,0,0,0,0,0.75,1.12,0
20161201:2010,0,0,0,0,0,0.27,1.05,0
20161201:2110,0,0,0,0,0,-0.2,0.98,0
20161201:2210,0,0,0,0,0,-0.43,0.92,0
20161201:2310,0,0,0,0,0,-0.66,0.87,0
20161202:0010,0,0,0,0,0,-0.89,0.81,0
20161202:0110,0,0,0,0,0,-0.67,0.75,0
20161202:0210,0,0,0,0,0,-0.46,0.69,0
20161202:0310,0,0,0,0,0,-0.24,0.63,0
20161202:0410,0,0,0,0,0,-0.35,0.54,0
20161202:0510,0,0,0,0,0,-0.47,0.45,0
20161202:0610,0,0,0,0,0,-0.58,0.36,0
20161202:0710,0,0,0,0,0,0.22,0.48,0
20161202:0810,240910,201.98,81.11,2.18,9.14,1.03,0.6,0
20161202:0910,387780,309.36,135.73,4.04,15.16,1.83,0.72,0
20161202:1010,518000,437.38,162,5.49,19.13,2.72,0.93,0
20161202:1110,682830,709.09,99.51,6.75,20.65,3.6,1.14,0
20161202:1210,664550,680.55,105.01,6.33,19.57,4.49,1.35,0
20161202:1310,595810,599.21,95.84,5.08,16,3.96,1.47,0
20161202:1410,420720,391.63,93.05,2.96,10.3,3.42,1.59,0
20161202:1510,169910,185.97,22.67,0.63,2.92,2.89,1.71,0
20161202:1610,0,0,0,0,0,2.45,1.78,0
20161202:1710,0,0,0,0,0,2.01,1.85,0
20161202:1810,0,0,0,0,0,1.57,1.92,0
20161202:1910,0,0,0,0,0,1.42,1.85,0
20161202:2010,0,0,0,0,0,1.27,1.78,0
20161202:2110,0,0,0,0,0,1.13,1.71,0
20161202:2210,0,0,0,0,0,0.88,1.66,0
20161202:2310,0,0,0,0,0,0.63,1.61,0
20161203:0010,0,0,0,0,0,0.38,1.56,0
20161203:0110,0,0,0,0,0,0.36,1.61,0
20161203:0210,0,0,0,0,0,0.34,1.66,0
20161203:0310,0,0,0,0,0,0.32,1.71,0
20161203:0410,0,0,0,0,0,0.24,1.74,0
20161203:0510,0,0,0,0,0,0.16,1.77,0
20161203:0610,0,0,0,0,0,0.08,1.79,0
20161203:0710,0,0,0,0,0,0.69,2.02,0
20161203:0810,45850,12.8,53.17,1.14,8.97,1.3,2.24,0
20161203:0910,37340,0,56.09,1.17,14.99,1.9,2.47,0
20161203:1010,57680,0,79.61,1.67,18.96,2.94,2.29,0
20161203:1110,59780,0,82.33,1.72,20.5,3.98,2.11,0
20161203:1210,51530,0,73.28,1.53,19.44,5.02,1.93,0
20161203:1310,72790,5.48,91.5,1.93,15.89,4.36,1.88,0
20161203:1410,165440,102.21,95.73,2.03,10.21,3.69,1.82,0
20161203:1510,187580,208.59,20.11,0.63,2.86,3.03,1.77,0
20161203:1610,0,0,0,0,0,2.31,1.77,0
20161203:1710,0,0,0,0,0,1.59,1.77,0
20161203:1810,0,0,0,0,0,0.88,1.78,0
20161203:1910,0,0,0,0,0,0.5,1.69,0
20161203:2010,0,0,0,0,0,0.12,1.6,0
20161203:2110,0,0,0,0,0,-0.25,1.5,0
20161203:2210,0,0,0,0,0,-0.37,1.58,0
20161203:2310,0,0,0,0,0,-0.48,1.66,0
20161204:0010,0,0,0,0,0,-0.59,1.74,0
20161204:0110,0,0,0,0,0,-0.49,1.85,0
20161204:0210,0,0,0,0,0,-0.39,1.97,0
20161204:0310,0,0,0,0,0,-0.29,2.08,0
20161204:0410,0,0,0,0,0,-0.3,2.07,0
20161204:0510,0,0,0,0,0,-0.31,2.06,0
20161204:0610,0,0,0,0,0,-0.32,2.04,0
20161204:0710,0,0,0,0,0,0.59,2.26,0
20161204:0810,96150,55.19,67.21,1.48,8.81,1.5,2.47,0
20161204:0910,105810,28.32,103.73,2.25,14.83,2.41,2.69,0
20161204:1010,112700,16.74,123.69,2.65,18.81,3.84,2.34,0
20161204:1110,201330,71.13,166.67,3.71,20.36,5.27,1.98,0
20161204:1210,292980,160.66,180.89,4.23,19.32,6.7,1.63,0
20161204:1310,506150,448.85,139.67,4.6,15.79,5.84,1.77,0
20161204:1410,411790,383.5,93.02,2.88,10.13,4.98,1.91,0
20161204:1510,159950,176.17,22.11,0.59,2.8,4.13,2.06,0
20161204:1610,0,0,0,0,0,3.01,1.84,0
20161204:1710,0,0,0,0,0,1.89,1.63,0
20161204:1810,0,0,0,0,0,0.77,1.42,0
20161204:1910,0,0,0,0,0,0.18,1.45,0
20161204:2010,0,0,0,0,0,-0.41,1.48,0
20161204:2110,0,0,0,0,0,-1,1.5,0
20161204:2210,0,0,0,0,0,-0.97,1.61,0
20161204:2310,0,0,0,0,0,-0.94,1.72,0
20161205:0010,0,0,0,0,0,-0.91,1.83,0
20161205:0110,0,0,0,0,0,-0.73,2,0
20161205:0210,0,0,0,0,0,-0.55,2.17,0
20161205:0310,0,0,0,0,0,-0.37,2.34,0
20161205:0410,0,0,0,0,0,-0.35,2.34,0
20161205:0510,0,0,0,0,0,-0.34,2.34,0
20161205:0610,0,0,0,0,0,-0.32,2.33,0
20161205:0710,0,0,0,0,0,0.62,2.54,0
20161205:0810,54050,19.75,55.68,1.19,8.64,1.56,2.74,0
20161205:0910,48240,0,68.76,1.44,14.67,2.5,2.95,0
20161205:1010,71200,2.4,92.65,1.95,18.66,4.05,2.56,0
20161205:1110,94330,4.76,116.66,2.46,20.23,5.6,2.16,0
20161205:1210,98400,9.93,116.8,2.48,19.2,7.15,1.77,0
20161205:1310,97400,19.37,105.48,2.25,15.7,5.98,1.93,0
20161205:1410,79700,32.18,72.59,1.53,10.06,4.81,2.09,0
20161205:1510,35520,37.85,17.72,0.38,2.74,3.65,2.25,0
20161205:1610,0,0,0,0,0,2.59,1.88,0
20161205:1710,0,0,0,0,0,1.53,1.5,0
20161205:1810,0,0,0,0,0,0.47,1.13,0
20161205:1910,0,0,0,0,0,-0.28,1.15,0
20161205:2010,0,0,0,0,0,-1.02,1.17,0
20161205:2110,0,0,0,0,0,-1.76,1.19,0
20161205:2210,0,0,0,0,0,-2.01,1.14,0
20161205:2310,0,0,0,0,0,-2.26,1.09,0
20161206:0010,0,0,0,0,0,-2.51,1.05,0
20161206:0110,0,0,0,0,0,-1.69,1.11,0
20161206:0210,0,0,0,0,0,-0.87,1.18,0
20161206:0310,0,0,0,0,0,-0.05,1.24,0
20161206:0410,0,0,0,0,0,-0.27,1.14,0
20161206:0510,0,0,0,0,0,-0.5,1.04,0
20161206:0610,0,0,0,0,0,-0.72,0.94,0
20161206:0710,0,0,0,0,0,0.21,0.97,0
20161206:0810,85090,46.71,63.66,1.38,8.49,1.14,0.99,0
20161206:0910,111160,33.95,104.14,2.27,14.52,2.07,1.02,0
20161206:1010,143790,38.65,135.97,2.97,18.52,3.81,0.92,0
20161206:1110,224110,93.29,171.12,3.87,20.1,5.54,0.82,0
20161206:1210,336750,209.44,185.73,4.47,19.1,7.28,0.72,0
20161206:1310,567590,572.8,103.17,4.89,15.61,6.88,0.86,0
20161206:1410,407690,388.66,90.33,2.84,10,6.47,1,0
20161206:1510,170030,192.75,19.34,0.57,2.69,6.07,1.14,0
20161206:1610,0,0,0,0,0,4.35,1.32,0
20161206:1710,0,0,0,0,0,2.64,1.49,0
20161206:1810,0,0,0,0,0,0.93,1.67,0
20161206:1910,0,0,0,0,0,0.24,1.57,0
20161206:2010,0,0,0,0,0,-0.45,1.48,0
20161206:2110,0,0,0,0,0,-1.14,1.38,0
20161206:2210,0,0,0,0,0,-1.48,1.37,0
20161206:2310,0,0,0,0,0,-1.81,1.36,0
20161207:0010,0,0,0,0,0,-2.15,1.35,0
20161207:0110,0,0,0,0,0,-2.03,1.39,0
20161207:0210,0,0,0,0,0,-1.91,1.43,0
20161207:0310,0,0,0,0,0,-1.79,1.46,0
20161207:0410,0,0,0,0,0,-1.72,1.61,0
20161207:0510,0,0,0,0,0,-1.66,1.76,0
20161207:0610,0,0,0,0,0,-1.59,1.9,0
20161207:0710,0,0,0,0,0,-0.46,2.08,0
20161207:0810,61330,27.05,56.44,1.21,8.34,0.67,2.26,0
20161207:0910,254210,157.76,133.69,3.2,14.38,1.8,2.44,0
20161207:1010,70460,2.43,91.76,1.93,18.39,3.82,2.18,0
20161207:1110,90950,4.8,113.03,2.39,19.98,5.84,1.92,0
20161207:1210,73910,2.5,97.21,2.05,19,7.86,1.66,0
20161207:1310,90860,16.76,101.22,2.16,15.53,6.69,1.9,0
20161207:1410,49520,10.86,60.17,1.27,9.94,5.51,2.15,0
20161207:1510,2090,0,9.95,0.21,2.65,4.34,2.4,0
20161207:1610,0,0,0,0,0,3.05,2.16,0
20161207:1710,0,0,0,0,0,1.76,1.92,0
20161207:1810,0,0,0,0,0,0.48,1.68,0
20161207:1910,0,0,0,0,0,0.22,1.8,0
20161207:2010,0,0,0,0,0,-0.04,1.92,0
20161207:2110,0,0,0,0,0,-0.3,2.04,0
20161207:2210,0,0,0,0,0,-0.32,2.07,0
20161207:2310,0,0,0,0,0,-0.33,2.11,0
20161208:0010,0,0,0,0,0,-0.35,2.14,0
20161208:0110,0,0,0,0,0,-0.21,2.11,0
20161208:0210,0,0,0,0,0,-0.08,2.08,0
20161208:0310,0,0,0,0,0,0.06,2.06,0
20161208:0410,0,0,0,0,0,0.02,2.17,0
20161208:0510,0,0,0,0,0,-0.02,2.28,0
20161208:0610,0,0,0,0,0,-0.05,2.39,0
20161208:0710,0,0,0,0,0,0.99,2.47,0
20161208:0810,77200,41.1,60.68,1.31,8.2,2.04,2.55,0
20161208:0910,113800,37.05,104.02,2.27,14.24,3.08,2.63,0
20161208:1010,200280,82.91,153.15,3.45,18.26,5.04,2.37,0
20161208:1110,314510,178.44,186.93,4.45,19.87,6.99,2.11,0
20161208:1210,548150,484.92,163.86,5.55,18.9,8.95,1.85,0
20161208:1310,538000,507.53,123.92,4.68,15.46,7.57,1.96,0
20161208:1410,372080,331.17,101.18,2.69,9.89,6.19,2.08,0
20161208:1510,107410,119.21,20.09,0.47,2.62,4.81,2.19,0
20161208:1610,0,0,0,0,0,3.71,2.08,0
20161208:1710,0,0,0,0,0,2.62,1.96,0
20161208:1810,0,0,0,0,0,1.53,1.85,0
20161208:1910,0,0,0,0,0,1.32,1.98,0
20161208:2010,0,0,0,0,0,1.12,2.11,0
20161208:2110,0,0,0,0,0,0.92,2.23,0
20161208:2210,0,0,0,0,0,0.76,2.18,0
20161208:2310,0,0,0,0,0,0.6,2.13,0
20161209:0010,0,0,0,0,0,0.44,2.08,0
20161209:0110,0,0,0,0,0,0.42,2.02,0
20161209:0210,0,0,0,0,0,0.41,1.95,0
20161209:0310,0,0,0,0,0,0.39,1.89,0
20161209:0410,0,0,0,0,0,0.27,1.84,0
20161209:0510,0,0,0,0,0,0.14,1.8,0
20161209:0610,0,0,0,0,0,0.02,1.75,0
20161209:0710,0,0,0,0,0,0.89,1.67,0
20161209:0810,94890,58.97,62.63,1.36,8.06,1.77,1.6,0
20161209:0910,227210,135.81,128.35,3.01,14.11,2.64,1.52,0
20161209:1010,436930,333.09,171.25,4.85,18.14,4.52,1.35,0
20161209:1110,600180,563.88,148.19,6.06,19.77,6.39,1.18,0
20161209:1210,612200,607.61,129.29,5.91,18.82,8.26,1.01,0
20161209:1310,540400,517.85,119.82,4.68,15.4,6.92,1.27,0
20161209:1410,215620,153.57,101.59,2.16,9.84,5.58,1.54,0
20161209:1510,45650,50.26,17.63,0.38,2.59,4.25,1.81,0
20161209:1610,0,0,0,0,0,3.31,1.53,0
20161209:1710,0,0,0,0,0,2.37,1.25,0
20161209:1810,0,0,0,0,0,1.44,0.97,0
20161209:1910,0,0,0,0,0,0.6,1.03,0
20161209:2010,0,0,0,0,0,-0.24,1.1,0
20161209:2110,0,0,0,0,0,-1.07,1.17,0
20161209:2210,0,0,0,0,0,-1.23,1.22,0
20161209:2310,0,0,0,0,0,-1.38,1.27,0
20161210:0010,0,0,0,0,0,-1.54,1.32,0
20161210:0110,0,0,0,0,0,-0.85,1.45,0
20161210:0210,0,0,0,0,0,-0.17,1.57,0
20161210:0310,0,0,0,0,0,0.52,1.7,0
20161210:0410,0,0,0,0,0,0.72,1.76,0
20161210:0510,0,0,0,0,0,0.91,1.82,0
20161210:0610,0,0,0,0,0,1.11,1.88,0
20161210:0710,0,0,0,0,0,2.05,1.87,0
20161210:0810,99230,63.21,63.83,1.38,7.93,2.99,1.87,0
20161210:0910,159020,75.01,115.9,2.6,13.98,3.93,1.86,0
20161210:1010,212220,95.91,154.41,3.51,18.02,5.68,1.74,0
20161210:1110,457270,344.81,189.42,5.25,19.67,7.42,1.61,0
20161210:1210,630690,642.41,116.28,5.99,18.74,9.16,1.49,0
20161210:1310,569140,567.59,103.93,4.79,15.34,7.56,1.77,0
20161210:1410,405240,378.2,92.31,2.77,9.8,5.96,2.06,0
20161210:1510,137500,152.2,20.68,0.51,2.57,4.36,2.34,0
20161210:1610,0,0,0,0,0,3.47,2.06,0
20161210:1710,0,0,0,0,0,2.59,1.77,0
20161210:1810,0,0,0,0,0,1.71,1.49,0
20161210:1910,0,0,0,0,0,1.11,1.49,0
20161210:2010,0,0,0,0,0,0.51,1.49,0
20161210:2110,0,0,0,0,0,-0.09,1.49,0
20161210:2210,0,0,0,0,0,-0.23,1.57,0
20161210:2310,0,0,0,0,0,-0.36,1.66,0
20161211:0010,0,0,0,0,0,-0.5,1.74,0
20161211:0110,0,0,0,0,0,-0.11,1.95,0
20161211:0210,0,0,0,0,0,0.28,2.16,0
20161211:0310,0,0,0,0,0,0.67,2.37,0
20161211:0410,0,0,0,0,0,0.71,2.33,0
20161211:0510,0,0,0,0,0,0.75,2.29,0
20161211:0610,0,0,0,0,0,0.8,2.25,0
20161211:0710,0,0,0,0,0,1.65,2.26,0
20161211:0810,125810,88.83,67.36,1.48,7.8,2.51,2.28,0
20161211:0910,65370,8.08,80.21,1.71,13.87,3.36,2.29,0
20161211:1010,82160,4.94,102.21,2.16,17.92,3.83,2.04,0
20161211:1110,42280,0,62.42,1.31,19.58,4.29,1.79,0
20161211:1210,46070,0,66.95,1.4,18.67,4.76,1.54,0
20161211:1310,67350,5.66,85.18,1.8,15.29,4.1,1.49,0
20161211:1410,60700,18.43,64.73,1.36,9.77,3.43,1.43,0
20161211:1510,45720,51.09,16.53,0.36,2.56,2.77,1.38,0
20161211:1610,0,0,0,0,0,2.38,1.24,0
20161211:1710,0,0,0,0,0,1.99,1.09,0
20161211:1810,0,0,0,0,0,1.61,0.95,0
20161211:1910,0,0,0,0,0,1.37,0.93,0
20161211:2010,0,0,0,0,0,1.14,0.91,0
20161211:2110,0,0,0,0,0,0.91,0.9,0
20161211:2210,0,0,0,0,0,0.59,0.89,0
20161211:2310,0,0,0,0,0,0.27,0.89,0
20161212:0010,0,0,0,0,0,-0.05,0.88,0
20161212:0110,0,0,0,0,0,-0.01,0.8,0
20161212:0210,0,0,0,0,0,0.02,0.73,0
20161212:0310,0,0,0,0,0,0.06,0.65,0
20161212:0410,0,0,0,0,0,-0.25,0.69,0
20161212:0510,0,0,0,0,0,-0.57,0.74,0
20161212:0610,0,0,0,0,0,-0.88,0.79,0
20161212:0710,0,0,0,0,0,-0.08,1.03,0
20161212:0810,172950,136.57,70.91,1.63,7.68,0.73,1.28,0
20161212:0910,253550,162.48,129.21,3.09,13.75,1.53,1.53,0
20161212:1010,349970,227.92,171.69,4.3,17.82,2.48,1.35,0
20161212:1110,382030,249.16,189.27,4.76,19.5,3.43,1.16,0
20161212:1210,438290,322.97,184.4,4.89,18.61,4.38,0.98,0
20161212:1310,585530,590.65,96.33,4.83,15.25,4.07,1.05,0
20161212:1410,462970,469.4,68.56,2.94,9.75,3.76,1.13,0
20161212:1510,139390,153.96,20.81,0.51,2.55,3.45,1.2,0
20161212:1610,0,0,0,0,0,2.55,1.3,0
20161212:1710,0,0,0,0,0,1.66,1.4,0
20161212:1810,0,0,0,0,0,0.77,1.5,0
20161212:1910,0,0,0,0,0,0.31,1.39,0
20161212:2010,0,0,0,0,0,-0.15,1.27,0
20161212:2110,0,0,0,0,0,-0.61,1.16,0
20161212:2210,0,0,0,0,0,-0.86,1.21,0
20161212:2310,0,0,0,0,0,-1.1,1.26,0
20161213:0010,0,0,0,0,0,-1.35,1.31,0
20161213:0110,0,0,0,0,0,-1.15,1.36,0
20161213:0210,0,0,0,0,0,-0.94,1.4,0
20161213:0310,0,0,0,0,0,-0.74,1.45,0
20161213:0410,0,0,0,0,0,-0.7,1.55,0
20161213:0510,0,0,0,0,0,-0.67,1.65,0
20161213:0610,0,0,0,0,0,-0.63,1.75,0
20161213:0710,0,0,0,0,0,0.27,1.99,0
20161213:0810,34390,10.9,41.86,0.89,7.57,1.17,2.22,0
20161213:0910,83740,19.05,88.94,1.91,13.65,2.07,2.46,0
20161213:1010,84080,7.46,101.77,2.16,17.73,3.88,2.25,0
20161213:1110,110190,14.69,124.14,2.65,19.42,5.69,2.04,0
20161213:1210,57170,0,80.52,1.69,18.55,7.5,1.83,0
20161213:1310,107610,28.46,107.67,2.31,15.21,6.25,2.06,0
20161213:1410,47520,11.11,57.46,1.21,9.74,4.99,2.28,0
20161213:1510,140060,154.28,20.83,0.51,2.55,3.74,2.5,0
20161213:1610,0,0,0,0,0,2.83,2.13,0
20161213:1710,0,0,0,0,0,1.92,1.77,0
20161213:1810,0,0,0,0,0,1.01,1.41,0
20161213:1910,0,0,0,0,0,0.42,1.46,0
20161213:2010,0,0,0,0,0,-0.17,1.51,0
20161213:2110,0,0,0,0,0,-0.76,1.56,0
20161213:2210,0,0,0,0,0,-0.71,1.56,0
20161213:2310,0,0,0,0,0,-0.66,1.56,0
20161214:0010,0,0,0,0,0,-0.61,1.56,0
20161214:0110,0,0,0,0,0,-0.35,1.58,0
20161214:0210,0,0,0,0,0,-0.09,1.6,0
20161214:0310,0,0,0,0,0,0.17,1.63,0
20161214:0410,0,0,0,0,0,-0.01,1.57,0
20161214:0510,0,0,0,0,0,-0.19,1.51,0
20161214:0610,0,0,0,0,0,-0.36,1.45,0
20161214:0710,0,0,0,0,0,0.51,1.56,0
20161214:0810,56840,29.37,49.56,1.06,7.46,1.38,1.68,0
20161214:0910,178340,92.96,117.53,2.65,13.55,2.24,1.79,0
20161214:1010,150800,47.37,134.57,2.96,17.64,4.01,1.66,0
20161214:1110,229180,100.65,168.68,3.81,19.35,5.77,1.52,0
20161214:1210,355630,232.42,182.93,4.45,18.5,7.53,1.38,0
20161214:1310,497410,444.82,137.1,4.41,15.19,6.74,1.55,0
20161214:1410,379360,341.46,99.94,2.67,9.73,5.95,1.73,0
20161214:1510,121000,133.64,21.13,0.49,2.56,5.17,1.9,0
20161214:1610,0,0,0,0,0,3.79,1.66,0
20161214:1710,0,0,0,0,0,2.42,1.43,0
20161214:1810,0,0,0,0,0,1.05,1.19,0
20161214:1910,0,0,0,0,0,0.42,1.09,0
20161214:2010,0,0,0,0,0,-0.21,1,0
20161214:2110,0,0,0,0,0,-0.84,0.91,0
20161214:2210,0,0,0,0,0,-1.19,0.98,0
20161214:2310,0,0,0,0,0,-1.53,1.05,0
20161215:0010,0,0,0,0,0,-1.88,1.12,0
20161215:0110,0,0,0,0,0,-1.44,1.25,0
20161215:0210,0,0,0,0,0,-1,1.37,0
20161215:0310,0,0,0,0,0,-0.56,1.5,0
20161215:0410,0,0,0,0,0,-0.67,1.53,0
20161215:0510,0,0,0,0,0,-0.78,1.56,0
20161215:0610,0,0,0,0,0,-0.89,1.59,0
20161215:0710,0,0,0,0,0,-0.11,1.76,0
20161215:0810,61380,33.37,50.5,1.08,7.36,0.67,1.93,0
20161215:0910,91180,24.71,91.15,1.97,13.46,1.44,2.1,0
20161215:1010,101800,15,113.38,2.43,17.56,3.35,1.93,0
20161215:1110,114000,17.22,125.6,2.69,19.29,5.26,1.77,0
20161215:1210,111360,17.91,123.16,2.63,18.46,7.17,1.6,0
20161215:1310,107770,28.56,107.72,2.31,15.17,6.05,1.79,0
20161215:1410,58800,18.58,62.85,1.33,9.72,4.93,1.99,0
20161215:1510,46760,51.25,17.72,0.38,2.57,3.82,2.18,0
20161215:1610,0,0,0,0,0,2.67,1.91,0
20161215:1710,0,0,0,0,0,1.52,1.65,0
20161215:1810,0,0,0,0,0,0.37,1.38,0
20161215:1910,0,0,0,0,0,-0.14,1.48,0
20161215:2010,0,0,0,0,0,-0.65,1.57,0
20161215:2110,0,0,0,0,0,-1.15,1.67,0
20161215:2210,0,0,0,0,0,-1.16,1.76,0
20161215:2310,0,0,0,0,0,-1.16,1.85,0
20161216:0010,0,0,0,0,0,-1.16,1.94,0
20161216:0110,0,0,0,0,0,-1.06,2.02,0
20161216:0210,0,0,0,0,0,-0.95,2.1,0
20161216:0310,0,0,0,0,0,-0.85,2.18,0
20161216:0410,0,0,0,0,0,-0.88,2.16,0
20161216:0510,0,0,0,0,0,-0.91,2.13,0
20161216:0610,0,0,0,0,0,-0.93,2.11,0
20161216:0710,0,0,0,0,0,-0.16,2.32,0
20161216:0810,27990,7.48,37.53,0.8,7.26,0.61,2.52,0
20161216:0910,52990,2.76,71.05,1.5,13.37,1.38,2.73,0
20161216:1010,57610,0,79.61,1.67,17.49,3.25,2.46,0
20161216:1110,63460,0,86.85,1.82,19.24,5.11,2.2,0
20161216:1210,54960,0,77.8,1.63,18.43,6.97,1.93,0
20161216:1310,49830,0,71.47,1.5,15.15,5.61,2.14,0
20161216:1410,49380,11.15,59.35,1.25,9.73,4.24,2.35,0
20161216:1510,57290,61.17,19.76,0.42,2.59,2.88,2.57,0
20161216:1610,0,0,0,0,0,2.08,2.23,0
20161216:1710,0,0,0,0,0,1.28,1.9,0
20161216:1810,0,0,0,0,0,0.48,1.57,0
20161216:1910,0,0,0,0,0,-0.04,1.58,0
20161216:2010,0,0,0,0,0,-0.56,1.59,0
20161216:2110,0,0,0,0,0,-1.08,1.6,0
20161216:2210,0,0,0,0,0,-1.18,1.65,0
20161216:2310,0,0,0,0,0,-1.27,1.69,0
20161217:0010,0,0,0,0,0,-1.37,1.74,0
20161217:0110,0,0,0,0,0,-1.24,1.82,0
20161217:0210,0,0,0,0,0,-1.11,1.9,0
20161217:0310,0,0,0,0,0,-0.98,1.99,0
20161217:0410,0,0,0,0,0,-1.09,1.91,0
20161217:0510,0,0,0,0,0,-1.21,1.83,0
20161217:0610,0,0,0,0,0,-1.32,1.75,0
20161217:0710,0,0,0,0,0,-0.53,1.73,0
20161217:0810,57300,30.19,48.98,1.04,7.17,0.27,1.71,0
20161217:0910,73210,13.83,82.35,1.76,13.29,1.06,1.7,0
20161217:1010,247720,128.06,158.62,3.66,17.43,3.03,1.34,0
20161217:1110,247550,118.45,171.01,3.9,19.2,4.99,0.98,0
20161217:1210,141570,38.47,136.18,2.96,18.41,6.95,0.62,0
20161217:1310,77540,11.44,91.83,1.95,15.15,6.53,0.77,0
20161217:1410,137940,81.79,88.36,1.84,9.74,6.11,0.92,0
20161217:1510,46700,50.59,18.85,0.4,2.62,5.7,1.08,0
20161217:1610,0,0,0,0,0,4.01,1.16,0
20161217:1710,0,0,0,0,0,2.32,1.24,0
20161217:1810,0,0,0,0,0,0.64,1.32,0
20161217:1910,0,0,0,0,0,0.09,1.13,0
20161217:2010,0,0,0,0,0,-0.46,0.94,0
20161217:2110,0,0,0,0,0,-1,0.74,0
20161217:2210,0,0,0,0,0,-1.4,0.68,0
20161217:2310,0,0,0,0,0,-1.8,0.62,0
20161218:0010,0,0,0,0,0,-2.2,0.55,0
20161218:0110,0,0,0,0,0,-1.99,0.72,0
20161218:0210,0,0,0,0,0,-1.78,0.88,0
20161218:0310,0,0,0,0,0,-1.57,1.05,0
20161218:0410,0,0,0,0,0,-1.72,0.81,0
20161218:0510,0,0,0,0,0,-1.87,0.57,0
20161218:0610,0,0,0,0,0,-2.01,0.33,0
20161218:0710,0,0,0,0,0,-1.03,0.48,0
20161218:0810,69860,41.85,51.59,1.1,7.09,-0.05,0.63,0
20161218:0910,90640,24.97,90.35,1.95,13.22,0.92,0.79,0
20161218:1010,110220,20.12,117.28,2.52,17.37,2.49,0.72,0
20161218:1110,179960,61.77,152.64,3.37,19.16,4.05,0.65,0
20161218:1210,134160,33.37,132.17,2.86,18.39,5.61,0.58,0
20161218:1310,72780,8.59,88.5,1.88,15.15,4.41,0.94,0
20161218:1410,60080,18.58,63.8,1.35,9.76,3.2,1.31,0
20161218:1510,36990,40.07,16.82,0.36,2.65,2,1.67,0
20161218:1610,0,0,0,0,0,1.8,1.45,0
20161218:1710,0,0,0,0,0,1.6,1.23,0
20161218:1810,0,0,0,0,0,1.4,1.01,0
20161218:1910,0,0,0,0,0,0.9,1.1,0
20161218:2010,0,0,0,0,0,0.4,1.2,0
20161218:2110,0,0,0,0,0,-0.1,1.3,0
20161218:2210,0,0,0,0,0,-0.19,1.18,0
20161218:2310,0,0,0,0,0,-0.28,1.06,0
20161219:0010,0,0,0,0,0,-0.37,0.94,0
20161219:0110,0,0,0,0,0,-0.13,1.27,0
20161219:0210,0,0,0,0,0,0.12,1.61,0
20161219:0310,0,0,0,0,0,0.36,1.94,0
20161219:0410,0,0,0,0,0,0.44,2.01,0
20161219:0510,0,0,0,0,0,0.51,2.08,0
20161219:0610,0,0,0,0,0,0.59,2.15,0
20161219:0710,0,0,0,0,0,0.96,2.4,0
20161219:0810,146190,114.97,63.39,1.4,7.01,1.33,2.65,0
20161219:0910,91670,25.04,91.36,1.97,13.16,1.69,2.9,0
20161219:1010,575410,531.51,122.35,5.31,17.32,2.62,3.07,0
20161219:1110,284990,148.37,177.09,4.11,19.13,3.54,3.24,0
20161219:1210,406350,277.36,184.1,4.64,18.38,4.46,3.41,0
